GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000167792	11	67374323	67380006	4	2	443093	0.086599	0.4655	NDUFV1
ENSG00000167799	11	67395409	67397401	4	2	443093	0.16794	0.43331	NUDT8
ENSG00000167800	11	67398774	67407031	31	5	443093	-0.14156	0.55629	TBX10
ENSG00000132744	11	67410026	67418130	30	6	443093	0.82791	0.20386	ACY3
ENSG00000132746	11	67429633	67448671	58	7	443093	-0.63242	0.73644	ALDH3B2
ENSG00000110057	11	67758575	67772452	30	6	443093	1.2305	0.10925	UNC93B1
ENSG00000006534	11	67776048	67796744	51	6	443093	-0.35206	0.6376	ALDH3B1
ENSG00000110717	11	67798084	67804111	12	4	443093	-0.76859	0.77893	NDUFS8
ENSG00000110719	11	67806483	67818362	24	8	443093	-1.5997	0.94516	TCIRG1
ENSG00000110721	11	67820326	67888911	93	12	443093	-0.88071	0.81076	CHKA
ENSG00000110066	11	67922330	67981295	101	12	443093	-1.0624	0.85597	SUV420H1
ENSG00000171067	11	68028803	68039469	27	9	443093	-0.22381	0.58855	C11orf24
ENSG00000162337	11	68080077	68216743	357	29	443093	1.4033	0.080269	LRP5
ENSG00000110075	11	68228186	68382802	330	17	443093	0.87581	0.19057	PPP6R3
ENSG00000069482	11	68451247	68458643	13	4	443093	-0.58109	0.71941	GAL
ENSG00000132749	11	68474908	68519032	77	8	443093	0.064716	0.4742	MTL5
ENSG00000110090	11	68522088	68611878	205	26	443093	1.2195	0.11133	CPT1A
ENSG00000197345	11	68658744	68671303	32	7	443093	-0.69056	0.75508	MRPL21
ENSG00000132740	11	68671310	68708070	107	12	443093	-0.63854	0.73844	IGHMBP2
ENSG00000172938	11	68747490	68748455	2	1	443093	-0.30881	0.62127	MRGPRD
ENSG00000172935	11	68771863	68780877	18	6	443093	-2.0819	0.98132	MRGPRF
ENSG00000162341	11	68816365	68858072	177	12	443093	1.3518	0.088227	TPCN2
ENSG00000172927	11	69061605	69182494	201	31	443093	0.73351	0.23162	MYEOV
ENSG00000110092	11	69455855	69469242	29	8	443093	1.37	0.085348	CCND1
ENSG00000149716	11	69467844	69490184	43	8	443093	0.70497	0.24042	ORAOV1
ENSG00000162344	11	69513000	69519410	7	3	443093	1.6124	0.05344	FGF19
ENSG00000268351	11	69587254	69587718	1	1	443093	-2.4838	0.9935	AP001888.1
ENSG00000075388	11	69587797	69590171	9	3	443093	-0.2588	0.6021	FGF4
ENSG00000186895	11	69624992	69633792	47	6	443093	0.20725	0.41791	FGF3
ENSG00000131620	11	69924408	70035634	486	59	443093	0.80608	0.2101	ANO1
ENSG00000168040	11	70049269	70053496	5	1	443093	0.76398	0.22244	FADD
ENSG00000131626	11	70116806	70230509	267	8	443093	-0.60178	0.72634	PPFIA1
ENSG00000085733	11	70244510	70282690	80	8	443093	0.013023	0.4948	CTTN
ENSG00000162105	11	70313961	70963623	1975	142	443093	-0.43876	0.66958	SHANK2
ENSG00000172893	11	71139239	71163914	67	8	443093	0.82023	0.20604	DHCR7
ENSG00000172890	11	71164155	71235153	259	12	443093	0.68883	0.24546	NADSYN1
ENSG00000244411	11	71238313	71239210	2	1	443093	0.63021	0.26428	KRTAP5-7
ENSG00000241233	11	71249071	71250253	1	1	443093	0.446	0.3278	KRTAP5-8
ENSG00000254997	11	71259466	71260653	8	3	443093	-0.4152	0.661	KRTAP5-9
ENSG00000204572	11	71276609	71279980	30	5	443093	-1.0915	0.86246	KRTAP5-10
ENSG00000204571	11	71292901	71314399	157	13	443093	-1.827	0.96615	KRTAP5-11
ENSG00000187811	11	71292956	71318487	170	14	443093	-1.9372	0.97364	AP000867.1
ENSG00000158483	11	71498556	71512282	85	7	443093	1.4121	0.078955	FAM86C1
ENSG00000184276	11	71544246	71548756	20	3	443093	0.98871	0.1614	DEFB108B
ENSG00000254469	11	71576555	71639700	304	6	443093	2.0774	0.018882	RP11-849H4.2
ENSG00000137522	11	71639747	71708643	197	10	443093	1.7125	0.0434	RNF121
ENSG00000137496	11	71709587	71716761	13	3	443093	1.4241	0.077207	IL18BP
ENSG00000137497	11	71713910	71791739	166	9	443093	1.689	0.04561	NUMA1
ENSG00000184154	11	71791382	71821828	61	5	443093	1.7726	0.038145	LRTOMT
ENSG00000149357	11	71796941	71814433	36	4	443093	1.8448	0.032535	LAMTOR1
ENSG00000110200	11	71817424	71823826	10	3	443093	1.9653	0.024688	ANAPC15
ENSG00000110203	11	71825915	71850936	103	11	443093	1.2507	0.10551	FOLR3
ENSG00000110195	11	71900602	71907345	11	4	443093	0.62158	0.26711	FOLR1
ENSG00000165457	11	71927645	71932994	7	3	443093	0.66222	0.25391	FOLR2
ENSG00000165458	11	71934745	71950149	29	7	443093	1.86	0.03144	INPPL1
ENSG00000165462	11	71950121	71956708	8	3	443093	2.1241	0.016831	PHOX2A
ENSG00000162129	11	72003469	72145692	226	15	443093	1.133	0.12862	CLPB
ENSG00000186642	11	72287185	72385635	277	27	443093	0.41497	0.33908	PDE2A
ENSG00000186635	11	72396114	72504644	269	19	443093	-0.89101	0.81354	ARAP1
ENSG00000214530	11	72465774	72504726	77	10	443093	-0.70823	0.7606	STARD10
ENSG00000168010	11	72525353	72554719	29	12	443093	-0.57164	0.71622	ATG16L2
ENSG00000137478	11	72547790	72853306	256	26	443093	-0.077109	0.53073	FCHSD2
ENSG00000175591	11	72929343	72947397	43	13	443093	0.15236	0.43945	P2RY2
ENSG00000171631	11	72975550	73009662	76	7	443093	-0.71226	0.76185	P2RY6
ENSG00000110237	11	73019334	73080136	145	11	443093	0.58017	0.2809	ARHGEF17
ENSG00000054967	11	73087309	73108519	41	7	443093	-0.77635	0.78123	RELT
ENSG00000054965	11	73111532	73309234	304	18	443093	-0.19074	0.57564	FAM168A
ENSG00000021300	11	73357223	73373864	57	12	443093	0.80201	0.21127	PLEKHB1
ENSG00000175582	11	73386683	73472182	230	24	443093	-0.022142	0.50883	RAB6A
ENSG00000175581	11	73498361	73576178	277	18	443093	-0.20461	0.58106	MRPL48
ENSG00000181924	11	73583712	73588033	10	4	443093	0.64777	0.25857	COA4
ENSG00000175575	11	73587744	73638790	156	15	443093	-0.65241	0.74293	PAAF1
ENSG00000187726	11	73661364	73681411	78	14	443093	-0.6421	0.7396	DNAJB13
ENSG00000175567	11	73685712	73694352	16	3	443093	-0.4002	0.65549	UCP2
ENSG00000175564	11	73711326	73720480	29	6	443093	-0.26953	0.60624	UCP3
ENSG00000168014	11	73723763	73882255	344	21	443093	-2.6402	0.99586	C2CD3
ENSG00000214517	11	73882144	73965748	171	11	443093	-3.0908	0.999	PPME1
ENSG00000149380	11	73946846	74022702	210	18	443093	-3.1469	0.99918	P4HA3
ENSG00000165434	11	74041363	74109518	198	16	443093	-0.47425	0.68234	PGM2L1
ENSG00000175538	11	74165886	74178774	37	8	443093	0.33546	0.36864	KCNE3
ENSG00000175536	11	74202757	74204778	5	2	443093	0.027583	0.489	LIPT2
ENSG00000077514	11	74204896	74380162	587	28	443093	0.3339	0.36923	POLD3
ENSG00000054938	11	74407474	74442430	96	24	443093	-0.80542	0.78971	CHRDL2
ENSG00000166439	11	74459913	74553458	175	16	443093	0.023307	0.4907	RNF169
ENSG00000166435	11	74518784	74660245	252	21	443093	0.91497	0.1801	XRRA1
ENSG00000118363	11	74660292	74690076	56	9	443093	0.71714	0.23664	SPCS2
ENSG00000162139	11	74699179	74729938	52	11	443093	0.68549	0.24652	NEU3
ENSG00000171561	11	74799758	74800799	1	1	443093	-0.070997	0.5283	OR2AT4
ENSG00000137491	11	74811608	74917594	360	24	443093	1.1449	0.12614	SLCO2B1
ENSG00000261594	11	74951950	74954742	4	1	443093	0.92515	0.17744	TPBGL
ENSG00000137486	11	74975226	75062873	198	38	443093	0.78408	0.2165	ARRB1
ENSG00000149273	11	75110530	75133324	41	10	443093	1.0645	0.14355	RPS3
ENSG00000149243	11	75133438	75141674	6	3	443093	1.4421	0.074636	KLHL35
ENSG00000158555	11	75145685	75236948	223	24	443093	-0.53026	0.70204	GDPD5
ENSG00000149257	11	75273101	75283828	33	4	443093	-0.27719	0.60918	SERPINH1
ENSG00000171533	11	75297963	75380165	151	16	443093	-0.37873	0.64756	MAP6
ENSG00000166391	11	75428864	75444003	35	7	443093	-0.85442	0.80356	MOGAT2
ENSG00000062282	11	75470557	75512579	46	6	443093	1.0988	0.13593	DGAT2
ENSG00000198382	11	75526212	75854239	550	17	443093	0.34418	0.36535	UVRAG
ENSG00000085741	11	75897369	75921780	70	13	443093	-0.92247	0.82186	WNT11
ENSG00000137492	11	76061000	76092015	60	14	443093	0.90286	0.1833	PRKRIR
ENSG00000179240	11	76092357	76125663	114	17	443093	1.3386	0.090349	RP11-111M22.2
ENSG00000158636	11	76155967	76264069	216	24	443093	1.5533	0.060181	C11orf30
ENSG00000137507	11	76368568	76381791	32	9	443093	0.50078	0.30826	LRRC32
ENSG00000182704	11	76493295	76509198	47	8	443093	-0.65714	0.74446	TSKU
ENSG00000078124	11	76571911	76737841	500	11	443093	1.0228	0.1532	ACER3
ENSG00000198488	11	76745385	76753096	23	5	443093	-0.25849	0.60199	B3GNT6
ENSG00000149260	11	76777979	76837201	175	32	443093	0.46412	0.32128	CAPN5
ENSG00000254550	11	76813886	76814377	2	1	443093	-0.52575	0.70047	OMP
ENSG00000137474	11	76839310	76926284	300	29	443093	1.2912	0.098324	MYO7A
ENSG00000178795	11	76927603	77012732	303	17	443093	1.4635	0.071663	GDPD4
ENSG00000149269	11	77032752	77185680	345	16	443093	0.24569	0.40296	PAK1
ENSG00000268635	11	77184416	77188074	8	3	443093	0.90013	0.18403	DKFZP434E1119
ENSG00000074201	11	77225981	77348850	272	21	443093	0.48677	0.31321	CLNS1A
ENSG00000178301	11	77300436	77321400	49	6	443093	0.40083	0.34427	AQP11
ENSG00000048649	11	77371041	77532063	359	14	443093	0.14472	0.44247	RSF1
ENSG00000087884	11	77532155	77629478	183	15	443093	0.7473	0.22744	AAMDC
ENSG00000149262	11	77589766	77705724	322	16	443093	0.90516	0.18269	INTS4
ENSG00000151364	11	77726761	77757237	135	13	443093	-0.44065	0.67027	KCTD14
ENSG00000259112	11	77728017	77790911	263	14	443093	-0.53784	0.70466	NDUFC2-KCTD14
ENSG00000151365	11	77774907	77779397	25	3	443093	0.115	0.45422	THRSP
ENSG00000151366	11	77779350	77791265	34	5	443093	-0.83306	0.79759	NDUFC2
ENSG00000159063	11	77811982	77850706	232	9	443093	-0.56777	0.71491	ALG8
ENSG00000188997	11	77882295	77899868	50	7	443093	-1.2717	0.89825	KCTD21
ENSG00000118369	11	77899858	77925757	52	9	443093	0.47341	0.31796	USP35
ENSG00000033327	11	77926343	78129394	383	7	443093	-0.022713	0.50906	GAB2
ENSG00000137513	11	78147007	78285919	375	7	443093	0.13026	0.44818	NARS2
ENSG00000149256	11	78363876	79151992	2368	211	443093	1.1068	0.1342	TENM4
ENSG00000182103	11	82443053	82444906	7	2	443093	0.77306	0.21974	FAM181B
ENSG00000137509	11	82534544	82681626	409	22	443093	-0.048936	0.51952	PRCP
ENSG00000165490	11	82611017	82669319	148	18	443093	-0.31888	0.62509	C11orf82
ENSG00000137502	11	82684175	82782965	203	24	443093	0.93544	0.17478	RAB30
ENSG00000165494	11	82868030	82898493	48	6	443093	-1.0908	0.86233	PCF11
ENSG00000137494	11	82904781	82971736	150	18	443093	-0.23185	0.59167	ANKRD42
ENSG00000137500	11	82970139	82997450	79	10	443093	-0.26237	0.60348	CCDC90B
ENSG00000150672	11	83166055	85338966	6357	183	443093	1.4105	0.079191	DLG2
ENSG00000171204	11	85339629	85347580	13	5	443093	0.54375	0.29331	TMEM126B
ENSG00000171202	11	85359011	85367591	16	4	443093	-0.57079	0.71593	TMEM126A
ENSG00000137504	11	85370752	85393951	38	9	443093	-1.0866	0.86139	CREBZF
ENSG00000179071	11	85394893	85397320	5	2	443093	0.052105	0.47922	CCDC89
ENSG00000137501	11	85405267	85522184	276	16	443093	-0.31451	0.62343	SYTL2
ENSG00000215504	11	85563600	85565986	15	3	443093	0.5094	0.30523	AP000974.1
ENSG00000150676	11	85566144	85631064	215	19	443093	-0.57819	0.71843	CCDC83
ENSG00000073921	11	85668727	85780924	332	20	443093	-0.51445	0.69653	PICALM
ENSG00000074266	11	85955586	85989855	89	12	443093	0.40332	0.34336	EED
ENSG00000149196	11	86013253	86056969	174	14	443093	-0.24849	0.59812	C11orf73
ENSG00000149201	11	86085778	86134151	176	28	443093	0.393	0.34716	CCDC81
ENSG00000151376	11	86152150	86383678	1034	49	443093	-0.30022	0.61799	ME3
ENSG00000150687	11	86502101	86663952	651	56	443093	-0.21489	0.58508	PRSS23
ENSG00000174804	11	86656721	86666433	20	5	443093	0.89142	0.18635	FZD4
ENSG00000166575	11	86748886	87034800	1616	36	443093	1.2456	0.10645	TMEM135
ENSG00000123892	11	87846410	87908635	249	25	443093	0.37342	0.35442	RAB38
ENSG00000109861	11	88026760	88070955	161	19	443093	0.54548	0.29271	CTSC
ENSG00000168959	11	88237744	88799113	1840	43	443093	0.07961	0.46827	GRM5
ENSG00000077498	11	88910620	89028927	328	17	443093	1.1578	0.12347	TYR
ENSG00000086991	11	89057524	89322779	564	38	443093	0.22237	0.41201	NOX4
ENSG00000214414	11	89443467	89451040	16	2	443093	0.39809	0.34528	TRIM77
ENSG00000168930	11	89530823	89541743	19	9	443093	-0.089508	0.53566	TRIM49
ENSG00000189253	11	89602450	89609185	7	4	443093	-0.54531	0.70723	TRIM64B
ENSG00000223417	11	89644279	89654935	14	5	443093	-0.25192	0.59945	TRIM49D1
ENSG00000204449	11	89764274	89806558	85	11	443093	-0.061766	0.52463	TRIM49C
ENSG00000077616	11	89864683	89926062	273	16	443093	0.57761	0.28176	NAALAD2
ENSG00000110172	11	89934328	89956532	73	8	443093	1.4321	0.076063	CHORDC1
ENSG00000165323	11	92085262	92629618	1240	50	443093	-1.8637	0.96882	FAT3
ENSG00000134640	11	92702886	92718232	44	8	443093	-0.28383	0.61173	MTNR1B
ENSG00000180773	11	92877341	92931130	131	17	443093	1.2563	0.1045	SLC36A4
ENSG00000165325	11	93063137	93171653	366	19	443093	1.9307	0.026762	CCDC67
ENSG00000166002	11	93211638	93276674	227	23	443093	1.087	0.13851	SMCO4
ENSG00000166004	11	93394805	93463522	141	12	443093	-0.88199	0.81111	KIAA1731
ENSG00000166012	11	93463114	93517557	138	8	443093	-1.3156	0.90584	TAF1D
ENSG00000182919	11	93474757	93497915	64	5	443093	-1.8794	0.9699	C11orf54
ENSG00000042429	11	93517393	93547861	48	7	443093	-0.66304	0.74635	MED17
ENSG00000214376	11	93551398	93583697	104	15	443093	-0.71676	0.76324	VSTM5
ENSG00000181333	11	93754527	93846917	195	17	443093	1.1195	0.13146	HEPHL1
ENSG00000110218	11	93862094	93915138	145	15	443093	-0.21556	0.58533	PANX1
ENSG00000183560	11	94038759	94040887	7	1	443093	-0.27809	0.60953	FOLR4
ENSG00000123901	11	94110477	94134585	110	17	443093	-0.64955	0.74201	GPR83
ENSG00000020922	11	94152895	94227074	199	21	443093	-0.71451	0.76254	MRE11A
ENSG00000168876	11	94226795	94232749	20	7	443093	-0.026471	0.51056	ANKRD49
ENSG00000134627	11	94277006	94354587	210	25	443093	-0.54943	0.70865	PIWIL4
ENSG00000196371	11	94277017	94283063	10	5	443093	-1.1805	0.8811	FUT4
ENSG00000166025	11	94439597	94609918	349	36	443093	1.4876	0.068429	AMOTL1
ENSG00000150316	11	94695787	94706776	31	8	443093	0.016257	0.49351	CWC15
ENSG00000186280	11	94706845	94732682	57	12	443093	0.040411	0.48388	KDM4D
ENSG00000235268	11	94758422	94760760	6	3	443093	0.0016872	0.49933	KDM4E
ENSG00000149218	11	94822974	94865809	156	27	443093	1.2183	0.11156	ENDOD1
ENSG00000149212	11	94898704	94965705	101	15	443093	1.2476	0.10608	SESN3
ENSG00000077458	11	95502106	95523573	70	9	443093	1.8479	0.03231	FAM76B
ENSG00000166037	11	95523129	95565857	151	14	443093	2.0077	0.022338	CEP57
ENSG00000087053	11	95566046	95658479	243	23	443093	1.8936	0.029136	MTMR2
ENSG00000184384	11	95709762	96076344	1250	125	443093	-0.55797	0.71157	MAML2
ENSG00000149231	11	96085933	96123087	89	14	443093	-0.11115	0.54425	CCDC82
ENSG00000183340	11	96123153	96240738	302	21	443093	0.49366	0.31077	JRKL
ENSG00000149972	11	98891683	100229616	5855	209	443093	-1.8624	0.96873	CNTN5
ENSG00000165895	11	100558384	100862668	1323	53	443093	0.25554	0.39915	ARHGAP42
ENSG00000170647	11	100862811	100864663	10	3	443093	0.48068	0.31537	TMEM133
ENSG00000082175	11	100900355	101001255	328	21	443093	0.50728	0.30598	PGR
ENSG00000137672	11	101322295	101743293	1873	45	443093	1.442	0.074648	TRPC6
ENSG00000187151	11	101761405	101787253	68	12	443093	0.33733	0.36793	ANGPTL5
ENSG00000110318	11	101785746	101871789	219	20	443093	-1.3903	0.91777	KIAA1377
ENSG00000137691	11	101918174	101955291	84	8	443093	0.69228	0.24438	C11orf70
ENSG00000137693	11	101981192	102104154	281	15	443093	0.73597	0.23088	YAP1
ENSG00000023445	11	102188215	102210134	25	6	443093	0.87923	0.18964	BIRC3
ENSG00000110330	11	102217942	102249401	63	8	443093	1.1132	0.13282	BIRC2
ENSG00000152558	11	102267063	102341115	152	18	443093	0.87179	0.19166	TMEM123
ENSG00000255482	11	102337986	102369532	114	15	443093	1.3734	0.084818	RP11-315O6.2
ENSG00000137673	11	102391239	102401484	39	8	443093	-0.1641	0.56518	MMP7
ENSG00000137674	11	102447566	102496063	247	18	443093	-0.50491	0.69319	MMP20
ENSG00000255798	11	102552041	102554644	5	3	443093	-2.5786	0.99504	RP11-817J15.3
ENSG00000137675	11	102562218	102576537	73	11	443093	0.00088088	0.49965	MMP27
ENSG00000118113	11	102582526	102597781	86	17	443093	-0.27219	0.60726	MMP8
ENSG00000166670	11	102641234	102651359	37	9	443093	0.58017	0.2809	MMP10
ENSG00000196611	11	102660651	102668891	36	12	443093	1.9646	0.02473	MMP1
ENSG00000149968	11	102706532	102714534	24	5	443093	-1.2263	0.88996	MMP3
ENSG00000137745	11	102813724	102826463	29	5	443093	-0.50552	0.6934	MMP13
ENSG00000137692	11	102932805	102962944	49	9	443093	0.85096	0.1974	DCUN1D5
ENSG00000187240	11	102980160	103350591	1832	29	443093	-0.8467	0.80142	DYNC2H1
ENSG00000170962	11	103777914	104035107	960	64	443093	-0.30885	0.62128	PDGFD
ENSG00000170967	11	103907308	103909922	5	2	443093	-1.3372	0.90943	DDI1
ENSG00000204403	11	104756445	104769397	4	2	443093	-1.5521	0.93969	CASP12
ENSG00000196954	11	104813593	104840163	70	12	443093	-1.9227	0.97274	CASP4
ENSG00000137757	11	104864962	104893895	88	15	443093	-1.3229	0.90706	CASP5
ENSG00000137752	11	104896170	104972158	274	19	443093	0.24814	0.40201	CASP1
ENSG00000204397	11	104912053	104972158	213	20	443093	0.41062	0.34068	CARD16
ENSG00000255221	11	104963196	104972158	28	6	443093	-0.4653	0.67914	CARD17
ENSG00000255501	11	105008448	105010453	4	2	443093	-0.48866	0.68746	CARD18
ENSG00000152578	11	105480721	105852819	797	38	443093	0.3571	0.36051	GRIA4
ENSG00000170903	11	105866350	105893130	54	10	443093	0.51289	0.30401	MSANTD4
ENSG00000182359	11	105921825	105948492	55	11	443093	0.39618	0.34599	KBTBD3
ENSG00000149313	11	105946228	105969437	36	8	443093	0.69804	0.24258	AASDHPPT
ENSG00000152402	11	106544738	106889250	1057	52	443093	-0.84251	0.80025	GUCY1A2
ENSG00000152404	11	107197071	107328572	511	23	443093	0.42271	0.33625	CWF19L2
ENSG00000137760	11	107373452	107436472	206	20	443093	-0.52838	0.70138	ALKBH8
ENSG00000110675	11	107461817	107537505	223	36	443093	1.4023	0.080408	ELMOD1
ENSG00000268467	11	107462471	107463949	8	3	443093	-0.0051259	0.50204	AP000889.3
ENSG00000170290	11	107578104	107590419	32	7	443093	0.79937	0.21204	SLN
ENSG00000268602	11	107582998	107595135	34	8	443093	0.66599	0.25271	AP002353.1
ENSG00000214306	11	107643129	107647344	17	6	443093	1.0375	0.14974	AP001024.2
ENSG00000214305	11	107650219	107652316	12	5	443093	2.9488	0.0015952	AP001024.1
ENSG00000110660	11	107661717	107799019	586	30	443093	1.8266	0.03388	SLC35F2
ENSG00000179331	11	107799229	107834208	107	18	443093	-1.0939	0.86301	RAB39A
ENSG00000166266	11	107879459	107978503	207	19	443093	-0.23411	0.59255	CUL5
ENSG00000075239	11	107992243	108018503	55	10	443093	0.20462	0.41894	ACAT1
ENSG00000149308	11	108027942	108093369	93	11	443093	-0.59157	0.72293	NPAT
ENSG00000149311	11	108093211	108239829	218	12	443093	-1.5607	0.94071	ATM
ENSG00000269042	11	108130255	108136480	8	2	443093	-0.82554	0.79547	AP001925.1
ENSG00000166323	11	108179246	108338258	339	12	443093	-1.3458	0.91082	C11orf65
ENSG00000178202	11	108342832	108369159	44	7	443093	-0.69508	0.7565	KDELC2
ENSG00000110723	11	108376158	108464465	225	28	443093	0.35219	0.36235	EXPH5
ENSG00000178105	11	108535752	108811657	512	18	443093	2.1481	0.015853	DDX10
ENSG00000185742	11	109292846	109299840	6	3	443093	0.070206	0.47201	C11orf87
ENSG00000149289	11	109964087	110042566	254	12	443093	-0.12719	0.55061	ZC3H12C
ENSG00000137710	11	110045605	110167447	219	16	443093	-0.43059	0.66662	RDX
ENSG00000137714	11	110300607	110335605	111	9	443093	0.73196	0.2321	FDX1
ENSG00000137727	11	110447766	110583912	350	21	443093	2.6996	0.0034708	ARHGAP20
ENSG00000150750	11	111126707	111157126	77	11	443093	2.7937	0.0026055	C11orf53
ENSG00000196167	11	111164114	111175770	41	8	443093	1.2809	0.10011	COLCA1
ENSG00000214290	11	111169565	111179460	32	7	443093	1.5487	0.060732	COLCA2
ENSG00000110777	11	111222977	111326355	430	28	443093	0.11052	0.456	POU2AF1
ENSG00000255093	11	111322064	111328876	29	8	443093	-0.40556	0.65747	RP11-794P6.2
ENSG00000137707	11	111338251	111383079	94	13	443093	-0.10473	0.5417	BTG4
ENSG00000183644	11	111385510	111407756	34	7	443093	0.67245	0.25065	C11orf88
ENSG00000204381	11	111411005	111432264	31	6	443093	-0.37989	0.64799	LAYN
ENSG00000170145	11	111473115	111601577	199	13	443093	-1.678	0.95332	SIK2
ENSG00000137713	11	111597632	111637151	46	15	443093	-1.4779	0.93028	PPP2R1B
ENSG00000086848	11	111652919	111742305	107	14	443093	-0.23887	0.5944	ALG9
ENSG00000258529	11	111657010	111750149	115	14	443093	-0.18747	0.57436	ALG9
ENSG00000255561	11	111744780	111751967	10	3	443093	0.22452	0.41118	FDXACB1
ENSG00000137720	11	111749659	111756699	11	1	443093	0.54489	0.29291	C11orf1
ENSG00000109846	11	111779289	111794446	19	5	443093	0.31695	0.37564	CRYAB
ENSG00000170276	11	111782966	111789574	9	3	443093	0.24718	0.40238	HSPB2
ENSG00000254445	11	111783460	111797595	16	3	443093	0.67902	0.24856	HSPB2-C11orf52
ENSG00000149300	11	111788756	111797596	9	2	443093	0.67892	0.24859	C11orf52
ENSG00000150764	11	111797868	111893308	104	14	443093	0.27976	0.38983	DIXDC1
ENSG00000150768	11	111895538	111935114	65	9	443093	0.29575	0.38371	DLAT
ENSG00000150773	11	111934734	111944998	19	4	443093	-0.2578	0.60172	PIH1D2
ENSG00000150776	11	111944810	111955874	15	5	443093	-0.34788	0.63603	C11orf57
ENSG00000150779	11	111955524	111957522	2	1	443093	-0.88478	0.81186	TIMM8B
ENSG00000204370	11	111957497	111990353	67	10	443093	-0.3714	0.64483	SDHD
ENSG00000255292	11	111957627	112064528	239	35	443093	-1.0418	0.85125	SDHD
ENSG00000150782	11	112013974	112034840	47	10	443093	-0.56978	0.71559	IL18
ENSG00000150783	11	112038095	112043282	14	5	443093	-0.043841	0.51748	TEX12
ENSG00000272790	11	112041253	112071394	78	13	443093	-0.99399	0.83989	AP002884.3
ENSG00000197580	11	112046190	112095422	117	16	443093	-0.70003	0.75805	BCO2
ENSG00000150787	11	112097088	112140678	121	7	443093	1.4304	0.076298	PTS
ENSG00000188771	11	112118876	112131583	31	5	443093	1.4373	0.075322	PLET1
ENSG00000268472	11	112130988	112132117	3	2	443093	1.6017	0.054613	AP002884.2
ENSG00000149294	11	112831997	113149158	951	59	443093	0.88768	0.18736	NCAM1
ENSG00000149292	11	113185251	113254266	139	18	443093	1.0483	0.14726	TTC12
ENSG00000170209	11	113258513	113271140	41	7	443093	0.23498	0.40711	ANKK1
ENSG00000149295	11	113280318	113346413	181	25	443093	1.148	0.12549	DRD2
ENSG00000166682	11	113558272	113577095	59	11	443093	-2.3281	0.99005	TMPRSS5
ENSG00000086827	11	113603909	113644533	121	16	443093	-1.925	0.97289	ZW10
ENSG00000048028	11	113668596	113746292	177	21	443093	-1.2508	0.89449	USP28
ENSG00000149305	11	113775399	113817287	136	20	443093	0.47014	0.31913	HTR3B
ENSG00000166736	11	113845603	113861035	56	11	443093	0.37621	0.35338	HTR3A
ENSG00000109906	11	113930315	114121398	667	77	443093	-0.19975	0.57916	ZBTB16
ENSG00000166741	11	114128509	114184007	124	20	443093	1.1031	0.13499	NNMT
ENSG00000180425	11	114262165	114271139	27	6	443093	-1.2567	0.89556	C11orf71
ENSG00000076053	11	114270752	114284925	33	5	443093	-1.3663	0.91407	RBM7
ENSG00000255663	11	114271404	114314654	138	16	443093	-1.3792	0.91608	RP11-212D19.4
ENSG00000076043	11	114310108	114321001	30	9	443093	-1.0962	0.86352	REXO2
ENSG00000095110	11	114392437	114430617	118	7	443093	0.13564	0.44605	NXPE1
ENSG00000137634	11	114441313	114466484	57	15	443093	-0.081016	0.53229	NXPE4
ENSG00000204361	11	114549108	114579362	103	17	443093	0.27774	0.39061	NXPE2
ENSG00000182985	11	115039938	115375675	609	48	443093	-0.87752	0.8099	CADM1
ENSG00000137656	11	116618886	116643704	93	17	443093	-0.11465	0.54564	BUD13
ENSG00000109917	11	116648436	116658766	26	8	443093	0.59658	0.27539	ZNF259
ENSG00000110243	11	116660083	116663136	9	4	443093	-0.26927	0.60614	APOA5
ENSG00000110244	11	116691419	116694022	13	6	443093	0.40685	0.34206	APOA4
ENSG00000110245	11	116700422	116703788	23	6	443093	-2.0644	0.98051	APOC3
ENSG00000118137	11	116706467	116708666	10	4	443093	-0.61668	0.73128	APOA1
ENSG00000160584	11	116714118	116969153	939	27	443093	0.041872	0.4833	SIK3
ENSG00000168092	11	117014983	117047610	111	15	443093	0.068658	0.47263	PAFAH1B2
ENSG00000149577	11	117049449	117068160	60	10	443093	-0.1387	0.55516	SIDT2
ENSG00000149591	11	117070037	117075498	20	6	443093	-0.30252	0.61887	TAGLN
ENSG00000160613	11	117075053	117103241	106	18	443093	-0.11008	0.54383	PCSK7
ENSG00000167257	11	117103341	117157161	143	17	443093	1.3287	0.09197	RNF214
ENSG00000186318	11	117156402	117186975	66	18	443093	0.48085	0.31531	BACE1
ENSG00000110274	11	117185273	117283984	240	27	443093	1.3979	0.081074	CEP164
ENSG00000177103	11	117298489	117688240	1470	125	443093	0.11592	0.45386	DSCAML1
ENSG00000137731	11	117671559	117699413	112	23	443093	0.91157	0.181	FXYD2
ENSG00000255245	11	117690878	117747382	191	35	443093	-0.76373	0.77749	FXYD6-FXYD2
ENSG00000137726	11	117707693	117748201	132	20	443093	-2.3968	0.99173	FXYD6
ENSG00000137747	11	117771358	117800174	144	23	443093	0.41153	0.34034	TMPRSS13
ENSG00000110324	11	117857063	117872196	39	7	443093	-0.078712	0.53137	IL10RA
ENSG00000137648	11	117947753	117992605	187	20	443093	-1.8496	0.96782	TMPRSS4
