GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000122711	9	33218363	33248565	115	11	70238	-0.10735	0.54274	SPINK4
ENSG00000107262	9	33247818	33264761	23	5	68436	-0.15367	0.56106	BAG1
ENSG00000086065	9	33264940	33281977	20	4	67568	0.19282	0.42355	CHMP5
ENSG00000086102	9	33290509	33371155	127	21	70447	0.39342	0.347	NFX1
ENSG00000165269	9	33384765	33402643	63	16	60664	0.24721	0.40237	AQP7
ENSG00000165272	9	33441152	33447609	22	9	65501	0.93757	0.17423	AQP3
ENSG00000165271	9	33461439	33473928	32	10	71418	0.55868	0.28819	NOL6
ENSG00000230453	9	33524392	33573007	176	25	67187	-0.41029	0.6592	ANKRD18B
ENSG00000010438	9	33750515	33799230	146	21	68561	0.34436	0.36529	PRSS3
ENSG00000107341	9	33817565	33920402	286	19	70552	1.721	0.04263	UBE2R2
ENSG00000137073	9	33921691	34048947	400	19	69022	1.7487	0.040168	UBAP2
ENSG00000198876	9	34086385	34127397	130	16	71387	1.6188	0.052741	DCAF12
ENSG00000165006	9	34179003	34252521	172	16	65999	0.9457	0.17215	UBAP1
ENSG00000186638	9	34252379	34329198	179	18	66406	1.0686	0.14263	KIF24
ENSG00000164978	9	34329504	34343709	35	8	74219	1.3088	0.095293	NUDT2
ENSG00000164976	9	34366668	34376851	26	8	73626	1.7046	0.044134	KIAA1161
ENSG00000164972	9	34379017	34397830	37	9	73802	0.6017	0.27369	C9orf24
ENSG00000164970	9	34398182	34458568	158	20	69735	0.96217	0.16798	FAM219A
ENSG00000122735	9	34457412	34520982	114	18	72401	-0.38821	0.65107	DNAI1
ENSG00000168913	9	34521038	34523039	5	3	74219	-1.2969	0.90266	ENHO
ENSG00000122756	9	34551430	34590121	120	19	70275	0.64886	0.25821	CNTFR
ENSG00000164967	9	34610483	34612101	2	1	74219	1.1568	0.12367	RPP25L
ENSG00000137100	9	34613548	34620515	5	2	74219	0.91678	0.17963	DCTN3
ENSG00000205143	9	34621376	34628104	12	4	74219	0.61677	0.26869	ARID3C
ENSG00000147955	9	34634719	34637806	7	3	74219	1.1228	0.13077	SIGMAR1
ENSG00000213930	9	34638130	34651032	25	8	73602	1.4039	0.080178	GALT
ENSG00000258728	9	34646642	34657110	16	5	74219	1.3056	0.095851	GALT
ENSG00000137070	9	34650699	34661889	16	6	70545	1.5492	0.060673	IL11RA
ENSG00000213927	9	34661877	34664045	5	2	74219	0.23324	0.40779	CCL27
ENSG00000187186	9	34664160	34666109	6	3	64420	0.60345	0.2731	RP11-195F19.5
ENSG00000172724	9	34689564	34691274	4	2	74219	1.195	0.11605	CCL19
ENSG00000137077	9	34709002	34710121	1	1	74219	-0.59746	0.7249	CCL21
ENSG00000205108	9	34723052	34729464	29	6	55973	-0.59177	0.723	FAM205A
ENSG00000122733	9	34957484	34982541	51	13	69305	-0.011777	0.5047	KIAA1045
ENSG00000137094	9	34989638	34998897	11	6	72817	-0.99421	0.83994	DNAJB5
ENSG00000174038	9	35041092	35045988	9	5	74219	-1.2247	0.88965	C9orf131
ENSG00000269510	9	35042390	35042824	1	1	74219	0.74347	0.2286	FLJ00273
ENSG00000165280	9	35056061	35073246	33	8	73752	-0.55976	0.71218	VCP
ENSG00000221829	9	35073832	35080013	9	4	74219	-0.36535	0.64258	FANCG
ENSG00000165282	9	35088685	35096591	10	5	74219	-0.97602	0.83547	PIGO
ENSG00000165283	9	35099888	35103154	4	1	74219	-1.0219	0.84659	STOML2
ENSG00000005238	9	35104109	35116338	20	7	73448	-1.5269	0.93661	FAM214B
ENSG00000198722	9	35161999	35405335	401	26	69282	0.84075	0.20024	UNC13B
ENSG00000268482	9	35361056	35361262	1	1	74219	-0.43798	0.6693	AL160274.1
ENSG00000198853	9	35490124	35561895	116	19	70912	1.2895	0.098618	RUSC2
ENSG00000215187	9	35561828	35563896	4	2	74219	-0.46264	0.67819	FAM166B
ENSG00000107140	9	35605367	35610038	6	3	64420	0.11529	0.45411	TESK1
ENSG00000137101	9	35609530	35646807	102	20	68304	0.10638	0.45764	CD72
ENSG00000137078	9	35649292	35650937	1	1	74219	2.0855	0.01851	SIT1
ENSG00000159884	9	35658301	35661508	16	4	74219	-0.47079	0.68111	CCDC107
ENSG00000137135	9	35658872	35675863	44	7	72883	-0.6327	0.73653	ARHGEF39
ENSG00000107159	9	35673853	35681156	19	6	64936	-0.83318	0.79763	CA9
ENSG00000198467	9	35681989	35691017	27	7	74219	-2.2475	0.98769	TPM2
ENSG00000137076	9	35696945	35732392	49	12	71760	-2.1809	0.98541	TLN1
ENSG00000107175	9	35732332	35737001	7	4	72015	-1.388	0.91742	CREB3
ENSG00000070610	9	35736863	35749983	14	7	70020	-0.57408	0.71704	GBA2
ENSG00000107185	9	35749203	35758572	15	5	74219	0.44529	0.32806	RGP1
ENSG00000215183	9	35752987	35756610	4	2	74219	0.70534	0.2403	MSMP
ENSG00000159899	9	35792151	35809729	31	5	70426	-0.66932	0.74836	NPR2
ENSG00000137098	9	35808042	35812269	5	2	62461	0.5083	0.30562	SPAG8
ENSG00000137133	9	35812957	35815351	2	1	74219	-2.1931	0.98585	HINT2
ENSG00000137103	9	35814448	35854844	75	12	73024	-0.77024	0.77942	TMEM8B
ENSG00000204930	9	35816388	35828744	26	7	73626	-0.41821	0.6621	FAM221B
ENSG00000168828	9	35869375	35870461	2	1	74219	-0.26488	0.60445	OR13J1
ENSG00000196196	9	35906189	35907138	6	4	44823	1.2101	0.11313	HRCT1
ENSG00000122718	9	35957105	35958151	4	1	59521	-0.26779	0.60557	OR2S2
ENSG00000122707	9	36036430	36124448	172	22	71215	-1.4389	0.92492	RECK
ENSG00000122694	9	36136732	36163910	89	21	71403	-1.8568	0.96833	GLIPR2
ENSG00000185972	9	36169389	36171329	6	3	74219	0.021403	0.49146	CCIN
ENSG00000122705	9	36190853	36304778	332	24	70314	0.47758	0.31647	CLTA
ENSG00000159921	9	36214438	36277053	177	18	69062	0.39876	0.34504	GNE
ENSG00000137075	9	36336393	36487545	252	26	68719	-1.1239	0.86947	RNF38
ENSG00000165304	9	36572859	36677678	184	12	68771	-0.87648	0.80961	MELK
ENSG00000196092	9	36833272	37034103	792	63	70328	2.7531	0.0029514	PAX5
ENSG00000147905	9	37120536	37358146	319	19	71252	2.3858	0.0085203	ZCCHC7
ENSG00000137106	9	37422663	37436987	26	7	73032	1.2592	0.10399	GRHPR
ENSG00000168795	9	37438111	37465396	45	13	73533	0.82685	0.20416	ZBTB5
ENSG00000137054	9	37485932	37503694	122	6	70237	0.7864	0.21582	POLR1E
ENSG00000147912	9	37510889	37588871	255	26	65847	0.94393	0.1726	FBXO10
ENSG00000256966	9	37512544	37592466	264	27	66132	0.98096	0.16331	RP11-613M10.8
ENSG00000175768	9	37582643	37592639	24	5	71127	1.1478	0.12552	TOMM5
ENSG00000255872	9	37588410	38068684	1434	57	71305	0.42741	0.33454	RP11-613M10.9
ENSG00000070601	9	37650997	37746901	365	39	72312	-0.083211	0.53316	FRMPD1
ENSG00000165275	9	37753804	37778969	62	11	68032	1.2787	0.1005	TRMT10B
ENSG00000107371	9	37766975	37801434	100	12	71125	0.68224	0.24754	EXOSC3
ENSG00000122741	9	37800499	37867663	193	7	71397	-0.055439	0.52211	DCAF10
ENSG00000122696	9	37879400	37904350	36	11	72505	0.10871	0.45672	SLC25A51
ENSG00000107338	9	37919131	38069210	443	22	71586	0.59478	0.27599	SHB
ENSG00000137124	9	38392661	38398658	31	11	68032	-0.98718	0.83822	ALDH1B1
ENSG00000137142	9	38408991	38424444	66	14	70188	1.1861	0.11779	IGFBPL1
ENSG00000273170	9	38540566	38577204	188	43	51046	0.81981	0.20616	ANKRD18A
ENSG00000180071	9	38540566	38620657	351	54	54942	0.49214	0.31131	ANKRD18A
ENSG00000106714	9	39072764	39288312	305	12	25798	-1.1281	0.87037	CNTNAP3
ENSG00000204814	9	44867571	44870528	16	2	15427	-0.5059	0.69354	RP11-160N1.10
ENSG00000196873	9	70856397	70914929	11	4	23312	0.8887	0.18708	CBWD3
ENSG00000154330	9	70943224	71145977	547	34	58236	0.098902	0.46061	PGM5
ENSG00000181778	9	71151496	71155783	8	3	74219	-0.77454	0.7807	TMEM252
ENSG00000107242	9	71320575	71624092	937	47	71502	0.33721	0.36798	PIP5K1B
ENSG00000187866	9	71394964	71398609	9	3	74219	0.7066	0.23991	FAM122A
ENSG00000165059	9	71627469	71629039	3	2	74219	0.38876	0.34873	PRKACG
ENSG00000165060	9	71650175	71715094	285	16	70898	-0.76549	0.77801	FXN
ENSG00000119139	9	71736209	71870124	522	39	68683	0.24002	0.40516	TJP2
ENSG00000269295	9	71869331	71869642	1	1	74219	-1.1856	0.8821	AL358113.1
ENSG00000135063	9	71939488	72007371	251	31	71804	1.3199	0.093441	FAM189A2
ENSG00000107282	9	72042446	72287222	671	34	68068	2.5649	0.0051604	APBA1
ENSG00000188647	9	72324438	72374875	95	15	70343	-0.23377	0.59242	PTAR1
ENSG00000204711	9	72435709	72521148	247	30	71113	-0.13857	0.5551	C9orf135
ENSG00000165072	9	72658497	72841886	579	18	68603	-0.30188	0.61863	MAMDC2
ENSG00000198887	9	72873937	72969804	239	19	71993	-0.98953	0.8388	SMC5
ENSG00000119138	9	72999503	73029540	49	15	69105	-1.0157	0.84511	KLF9
ENSG00000083067	9	73143979	74061820	3060	120	70428	0.35832	0.36005	TRPM3
ENSG00000135048	9	74298282	74431606	483	27	69120	-0.00023278	0.50009	TMEM2
ENSG00000107362	9	74477368	74525847	44	9	69443	-0.65731	0.74451	ABHD17B
ENSG00000155621	9	74526426	74600970	98	19	71317	-0.28763	0.61319	C9orf85
ENSG00000204669	9	74666292	74687733	68	13	71172	-0.60598	0.72774	C9orf57
ENSG00000119125	9	74729511	74872109	429	32	71148	0.12245	0.45127	GDA
ENSG00000107372	9	74966341	74980163	31	5	73721	0.7305	0.23254	ZFAND5
ENSG00000165091	9	75136717	75451267	1008	32	70920	1.6753	0.046938	TMC1
ENSG00000165092	9	75515578	75695358	363	30	68664	-0.32628	0.62789	ALDH1A1
ENSG00000135046	9	75766673	75785309	41	11	72785	-0.092467	0.53684	ANXA1
ENSG00000198963	9	77112281	77308093	467	41	71239	2.1516	0.015713	RORB
ENSG00000119121	9	77337411	77503010	331	37	70949	-1.5675	0.9415	TRPM6
ENSG00000135045	9	77561497	77567802	10	4	68340	0.30627	0.3797	C9orf40
ENSG00000156017	9	77595936	77643339	100	16	69612	0.47054	0.31898	C9orf41
ENSG00000106733	9	77675489	77703133	126	19	71297	0.82302	0.20525	NMRK1
ENSG00000134996	9	77703459	77762181	238	32	71113	0.20091	0.42038	OSTF1
ENSG00000099139	9	78505560	78977255	1877	203	70343	-1.2658	0.89721	PCSK5
ENSG00000135002	9	79000433	79009433	34	8	69853	-0.38222	0.64885	RFK
ENSG00000187210	9	79034752	79122332	369	30	69666	0.1453	0.44224	GCNT1
ENSG00000106772	9	79226292	79521003	1037	82	69718	-0.60169	0.72631	PRUNE2
ENSG00000204612	9	79634571	79635869	1	1	74219	-0.98831	0.8385	FOXB2
ENSG00000197969	9	79792269	80036457	707	27	71437	-1.5556	0.9401	VPS13A
ENSG00000156049	9	80037995	80263223	760	91	70672	0.073175	0.47083	GNA14
ENSG00000156052	9	80331003	80646374	577	27	71143	-1.4652	0.92857	GNAQ
ENSG00000148019	9	80850978	80894606	97	16	72818	-0.88405	0.81167	CEP78
ENSG00000135069	9	80912059	80945009	152	18	69964	-0.15625	0.56208	PSAT1
ENSG00000106829	9	82186688	82341658	331	28	70005	0.42953	0.33377	TLE4
ENSG00000196781	9	84198598	84304220	371	74	69257	0.001687	0.49933	TLE1
ENSG00000214929	9	84603687	84610171	13	6	68510	2.1422	0.016089	SPATA31D1
ENSG00000165105	9	85594500	85678092	136	10	68145	0.11239	0.45526	RASEF
ENSG00000172159	9	85857905	86153461	1277	81	70358	0.062675	0.47501	FRMD3
ENSG00000148057	9	86237964	86259045	58	11	71660	0.22734	0.41008	IDNK
ENSG00000135018	9	86274878	86323118	134	12	70687	0.74075	0.22942	UBQLN1
ENSG00000165113	9	86354336	86444431	210	12	64806	0.35224	0.36233	GKAP1
ENSG00000165115	9	86451613	86536342	185	15	67029	0.80138	0.21146	KIF27
ENSG00000165118	9	86553226	86571901	39	10	62480	0.42564	0.33518	C9orf64
ENSG00000165119	9	86582998	86595569	21	7	65086	0.70732	0.23968	HNRNPK
ENSG00000178966	9	86595626	86618985	38	8	69578	1.14	0.12715	RMI1
ENSG00000197506	9	86890372	86955672	223	31	72832	-0.854	0.80345	SLC28A3
ENSG00000148053	9	87283466	87638505	1001	69	70498	-0.041277	0.51646	NTRK2
ENSG00000135049	9	88161455	88356944	611	17	71020	-0.17849	0.57083	AGTPBP1
ENSG00000135040	9	88556061	88637213	86	20	71775	1.7476	0.040263	NAA35
ENSG00000135052	9	88641061	88715088	270	22	67790	0.69856	0.24241	GOLM1
ENSG00000187753	9	88835180	88874572	80	14	72556	1.0301	0.15147	C9orf153
ENSG00000135070	9	88879461	88897676	42	8	70685	1.2045	0.11419	ISCA1
ENSG00000083223	9	88902648	88969369	116	10	69525	1.3051	0.095923	ZCCHC6
ENSG00000180447	9	89559279	89562104	4	2	74219	-0.4722	0.68161	GAS1
ENSG00000204446	9	89763559	89774471	41	7	73843	0.27425	0.39194	C9orf170
ENSG00000196730	9	90112143	90323548	821	74	70738	0.71417	0.23756	DAPK1
ENSG00000135047	9	90340434	90346308	16	6	73255	-0.67136	0.74901	CTSL
ENSG00000177992	9	90497741	90503814	21	6	71419	0.42607	0.33503	SPATA31E1
ENSG00000156345	9	90581356	90589668	18	5	74219	-0.22385	0.58856	CDK20
ENSG00000106723	9	91003334	91093609	190	7	69856	-0.56896	0.71531	SPIN1
ENSG00000130045	9	91150016	91199189	124	17	67184	0.34473	0.36515	NXNL2
ENSG00000186354	9	91605778	91611055	16	7	69580	-0.5334	0.70312	C9orf47
ENSG00000213694	9	91606362	91619925	35	14	73778	-0.90882	0.81828	S1PR3
ENSG00000148082	9	91628060	91793682	534	38	68710	1.3306	0.091663	SHC3
ENSG00000123975	9	91926113	91931618	18	8	67687	0.30487	0.38023	CKS2
ENSG00000187742	9	91933421	91974557	81	17	65936	-0.011181	0.50446	SECISBP2
ENSG00000187764	9	91975702	92113045	530	43	68271	-0.43462	0.66808	SEMA4D
ENSG00000130222	9	92219928	92221470	6	2	64420	-0.57779	0.7183	GADD45G
ENSG00000165023	9	93372114	93405386	129	23	72949	-1.6194	0.94732	DIRAS2
ENSG00000165025	9	93564069	93660831	500	59	67152	1.3427	0.089682	SYK
ENSG00000148090	9	93976097	94124195	392	25	68301	-0.92326	0.82206	AUH
ENSG00000165030	9	94171327	94186144	34	7	66849	-0.10863	0.54325	NFIL3
ENSG00000169071	9	94325373	94712444	1564	82	69968	0.44995	0.32637	ROR2
ENSG00000090054	9	94794281	94877666	325	23	70592	-0.096898	0.5386	SPTLC1
ENSG00000196305	9	94972489	95056038	220	19	70000	0.33862	0.36745	IARS
ENSG00000198000	9	95059640	95087918	69	10	71844	-0.13157	0.55234	NOL8
ENSG00000188312	9	95087766	95382815	780	23	70039	-0.28501	0.61218	CENPP
ENSG00000106809	9	95146249	95166978	52	7	70827	-0.20531	0.58133	OGN
ENSG00000127083	9	95176527	95186743	23	8	65209	-0.92087	0.82144	OMD
ENSG00000106819	9	95218487	95244788	55	9	73658	-0.39605	0.65397	ASPN
ENSG00000106823	9	95256365	95298937	108	14	68632	0.0086188	0.49656	ECM2
ENSG00000127080	9	95375466	95432547	158	18	71693	-0.88342	0.8115	IPPK
ENSG00000185963	9	95473645	95527094	143	13	71644	-1.1608	0.87713	BICD2
ENSG00000127081	9	95607874	95640304	90	13	69303	-0.78594	0.78405	ZNF484
ENSG00000127084	9	95709733	95798518	295	27	69625	0.28005	0.38972	FGD3
ENSG00000157303	9	95820989	95847420	103	13	65058	-1.9926	0.97685	SUSD3
ENSG00000165233	9	95858500	95875565	57	11	68521	0.90138	0.18369	C9orf89
ENSG00000131669	9	95883771	95896570	53	11	70600	1.5335	0.062572	NINJ1
ENSG00000165238	9	95947198	96082854	440	35	70515	2.4293	0.007563	WNK2
ENSG00000204352	9	96080481	96108696	121	19	66931	0.55376	0.28987	C9orf129
ENSG00000188938	9	96208776	96215874	21	6	74219	0.7854	0.21611	FAM120AOS
ENSG00000048828	9	96214004	96328397	338	20	69771	1.0409	0.14897	FAM120A
ENSG00000197724	9	96338689	96441869	461	27	69676	2.0051	0.022477	PHF2
ENSG00000131668	9	96713905	96717654	13	4	69697	0.099097	0.46053	BARX1
ENSG00000158079	9	96793076	96872138	138	19	68548	-1.2339	0.89138	PTPDC1
ENSG00000175787	9	97021593	97063736	195	21	68634	0.093017	0.46295	ZNF169
ENSG00000130950	9	97077605	97090926	47	12	47622	0.023989	0.49043	NUTM2F
ENSG00000148110	9	97136833	97223324	307	18	60038	0.22816	0.40976	HIATL1
ENSG00000130957	9	97321002	97356075	202	18	71876	-1.3911	0.9179	FBP2
ENSG00000165140	9	97365415	97402531	142	17	70167	-1.1175	0.86811	FBP1
ENSG00000148120	9	97488983	97849441	819	29	71500	-1.1135	0.86726	C9orf3
ENSG00000158169	9	97861336	98079991	256	20	70861	0.027462	0.48905	FANCC
ENSG00000185920	9	98205262	98279339	177	20	67809	2.1979	0.013977	PTCH1
ENSG00000268926	9	98534605	98537013	9	4	74219	-0.77317	0.78029	DKFZP434H0512
ENSG00000182150	9	98637983	98776842	359	22	71582	0.07663	0.46946	ERCC6L2
ENSG00000130948	9	98997588	99064434	192	26	67708	0.61282	0.27	HSD17B3
ENSG00000130958	9	99082988	99145992	242	19	71893	-0.3288	0.62885	SLC35D2
ENSG00000165244	9	99148223	99180611	87	6	73366	-1.3057	0.90417	ZNF367
ENSG00000130956	9	99212483	99253618	87	10	70840	-1.2257	0.88985	HABP4
ENSG00000081377	9	99252523	99382112	129	23	72328	-0.37599	0.64654	CDC14B
ENSG00000158122	9	99401859	99417585	13	8	61614	-0.01021	0.50407	AAED1
ENSG00000081386	9	99518147	99540411	34	8	67217	-1.0693	0.85753	ZNF510
ENSG00000196597	9	99578754	99637905	77	12	72654	-0.80068	0.78834	ZNF782
ENSG00000196312	9	99660348	99775862	149	20	42885	-0.07343	0.52927	HIATL2
ENSG00000188152	9	99690592	99702535	15	5	37915	-0.028823	0.5115	NUTM2G
ENSG00000136943	9	99794940	99801925	13	3	69697	0.51936	0.30175	CTSV
ENSG00000197816	9	100000765	100140806	423	17	70840	-0.64456	0.74039	CCDC180
ENSG00000196116	9	100174232	100258407	177	17	71371	0.85196	0.19712	TDRD7
ENSG00000136842	9	100263462	100364030	268	36	71090	1.5069	0.065922	TMOD1
ENSG00000136925	9	100362362	100395962	32	11	73737	1.1194	0.13148	TSTD2
ENSG00000136937	9	100395908	100436030	35	12	69895	0.43415	0.33209	NCBP1
ENSG00000136936	9	100437191	100459639	26	9	66842	1.3485	0.088746	XPA
ENSG00000178919	9	100615536	100618986	19	4	70313	1.25	0.10565	FOXE1
ENSG00000136932	9	100666771	100684852	50	8	66855	0.8413	0.20009	C9orf156
ENSG00000136929	9	100689073	100707138	30	4	71745	-0.57168	0.71623	HEMGN
ENSG00000136938	9	100745643	100778225	53	12	61962	0.62557	0.2658	ANP32B
ENSG00000095380	9	100819021	100845357	46	7	72606	-0.1848	0.57331	NANS
ENSG00000106785	9	100831557	100881494	111	21	71405	-0.46771	0.68	TRIM14
ENSG00000106789	9	100883257	100954922	284	42	71758	0.29617	0.38355	CORO2A
ENSG00000095383	9	100961311	101017915	254	23	70102	-0.96322	0.83228	TBC1D2
ENSG00000136928	9	101050391	101471479	1732	138	69923	-0.56979	0.71559	GABBR2
ENSG00000165138	9	101493611	101559247	128	17	69219	-0.46174	0.67787	ANKS6
ENSG00000119514	9	101569981	101612363	117	27	71418	0.5084	0.30559	GALNT12
ENSG00000204291	9	101705461	101833069	364	39	69953	-0.59954	0.72559	COL15A1
ENSG00000106799	9	101866320	101916474	93	12	70301	1.3188	0.093623	TGFBR1
ENSG00000119523	9	101978708	101984238	12	3	71648	-0.63276	0.73655	ALG2
ENSG00000106803	9	101984346	101992897	31	6	74219	-0.53509	0.70371	SEC61B
ENSG00000119508	9	102584137	102629173	50	12	68590	0.11094	0.45583	NR4A3
ENSG00000136874	9	102668915	102732618	121	11	73223	-0.74304	0.77127	STX17
ENSG00000023318	9	102741461	102861322	238	19	70554	-0.97568	0.83539	ERP44
ENSG00000119509	9	102861538	103063282	468	16	71529	-0.64887	0.74179	INVS
ENSG00000136891	9	103064359	103115221	126	13	69874	-0.77602	0.78113	TEX10
ENSG00000066697	9	103189438	103213511	69	6	72291	0.20632	0.41827	MSANTD3
ENSG00000251349	9	103204553	103339918	338	18	70669	0.85902	0.19516	MSANTD3-TMEFF1
ENSG00000241697	9	103204560	103339918	338	18	70669	0.85902	0.19516	TMEFF1
ENSG00000170681	9	103340361	103350188	41	9	68107	0.37443	0.35404	MURC
ENSG00000148123	9	103790991	104087417	1000	64	69706	-0.27271	0.60746	LPPR1
ENSG00000136881	9	104122699	104145801	52	6	72792	-0.42169	0.66337	BAAT
ENSG00000136897	9	104149915	104160896	29	10	72623	-2.6142	0.99553	MRPL50
ENSG00000136870	9	104161155	104172942	45	6	71606	-0.34445	0.63475	ZNF189
ENSG00000136872	9	104182860	104198105	50	9	73043	-0.82455	0.79519	ALDOB
ENSG00000165152	9	104235453	104295819	228	32	70258	-0.52705	0.70092	TMEM246
ENSG00000155827	9	104296133	104325622	64	15	72141	-0.62715	0.73472	RNF20
ENSG00000198785	9	104331635	104500862	696	28	71165	-0.67847	0.75126	GRIN3A
ENSG00000188386	9	104353897	104357283	9	5	65972	-1.0606	0.85556	PPP3R2
ENSG00000155833	9	105757593	105780770	107	11	65545	-1.9445	0.97408	CYLC2
ENSG00000136824	9	106856541	106903698	86	8	69075	0.11447	0.45443	SMC2
ENSG00000186881	9	107266455	107267547	9	3	74219	1.0842	0.13913	OR13F1
ENSG00000148136	9	107288534	107289490	1	1	74219	1.3549	0.08772	OR13C4
ENSG00000204246	9	107298030	107299137	3	1	74219	1.6938	0.045151	OR13C3
ENSG00000186943	9	107331449	107332411	3	2	74219	-0.88253	0.81126	OR13C8
ENSG00000255800	9	107360650	107361788	13	2	69697	-0.48514	0.68621	OR13C5
ENSG00000257019	9	107366924	107367951	4	1	74219	-0.1736	0.56891	OR13C2
ENSG00000136839	9	107379529	107380485	5	2	50702	-0.06135	0.52446	OR13C9
ENSG00000179055	9	107456660	107457766	7	2	74219	-1.7085	0.95622	OR13D1
ENSG00000136783	9	107509969	107522403	35	10	72098	-0.88033	0.81066	NIPSNAP3A
ENSG00000165028	9	107526438	107539738	43	9	73860	-0.05062	0.52019	NIPSNAP3B
ENSG00000165029	9	107543283	107690518	647	78	69863	0.80021	0.21179	ABCA1
ENSG00000070214	9	108006903	108201452	487	30	69429	0.098438	0.46079	SLC44A1
ENSG00000106701	9	108210077	108314714	270	24	62589	1.4029	0.080319	FSD1L
ENSG00000106692	9	108320411	108403399	197	28	59581	1.0744	0.14132	FKTN
ENSG00000186051	9	108424738	108425367	1	1	74219	0.95892	0.1688	TAL2
ENSG00000095209	9	108456825	108538893	283	11	65735	0.3106	0.37805	TMEM38B
ENSG00000148143	9	109625378	109775915	265	39	63992	0.026081	0.4896	ZNF462
ENSG00000119318	9	110045418	110094475	178	20	71057	0.24559	0.403	RAD23B
ENSG00000136826	9	110247133	110252763	13	2	62352	2.6077	0.0045573	KLF4
ENSG00000214645	9	110539471	110540419	1	1	15427	-0.18325	0.5727	AL162389.1
ENSG00000148156	9	111616871	111619239	12	5	72933	1.6034	0.054427	ACTL7B
ENSG00000187003	9	111624603	111626035	3	2	74219	0.81447	0.20769	ACTL7A
ENSG00000070061	9	111629797	111696396	300	26	72343	1.5381	0.062018	IKBKAP
ENSG00000119328	9	111696461	111713024	47	8	72968	0.60723	0.27185	FAM206A
ENSG00000119326	9	111704851	111775809	222	23	72144	0.69228	0.24438	CTNNAL1
ENSG00000106771	9	111777432	111882225	408	27	71216	1.115	0.13242	TMEM245
ENSG00000260230	9	111892573	111929571	155	23	70967	0.92706	0.17695	FRRS1L
ENSG00000095203	9	111934255	112083244	415	60	70717	1.0545	0.14584	EPB41L4B
ENSG00000070159	9	112137746	112260590	355	33	69052	1.7761	0.037857	PTPN3
ENSG00000243444	9	112403068	112713755	1271	84	70979	-0.081952	0.53266	PALM2
ENSG00000157654	9	112542589	112934792	1381	126	68677	-0.7775	0.78157	PALM2-AKAP2
ENSG00000241978	9	112542769	112934792	1381	126	68677	-0.7775	0.78157	AKAP2
ENSG00000188959	9	112952328	112970469	77	15	66383	-0.31337	0.623	C9orf152
ENSG00000136810	9	113006091	113018920	53	18	69491	0.23349	0.40769	TXN
ENSG00000204193	9	113065801	113100127	138	32	70161	-0.73833	0.76984	TXNDC8
ENSG00000165124	9	113127531	113342160	899	62	69308	0.50633	0.30631	SVEP1
ENSG00000030304	9	113431051	113563859	412	46	69383	-0.017801	0.5071	MUSK
ENSG00000198121	9	113635543	113800981	534	32	71207	-0.56578	0.71423	LPAR1
ENSG00000171133	9	114089763	114090800	2	1	74219	0.46059	0.32255	OR2K2
ENSG00000136813	9	114122972	114247025	318	22	71806	-0.21442	0.58489	KIAA0368
ENSG00000173258	9	114287439	114340124	169	26	70814	0.17178	0.43181	ZNF483
ENSG00000106853	9	114312002	114362135	195	34	71347	-0.333	0.63043	PTGR1
ENSG00000059769	9	114393632	114432508	151	19	71391	0.44412	0.32848	DNAJC25
ENSG00000244115	9	114393666	114432509	151	19	71391	0.44412	0.32848	DNAJC25-GNG10
ENSG00000242616	9	114423615	114432526	34	7	72036	0.096144	0.4617	GNG10
ENSG00000165181	9	114448453	114557288	410	20	72771	-0.42352	0.66404	C9orf84
ENSG00000148154	9	114659046	114697649	183	27	70348	-1.0136	0.84462	UGCG
ENSG00000106868	9	114803065	114937688	366	38	70569	-0.39987	0.65537	SUSD1
ENSG00000119314	9	114980715	115095947	359	13	67939	-0.48935	0.6877	PTBP3
ENSG00000119471	9	115142217	115234690	302	15	69579	1.1968	0.11569	HSDL2
ENSG00000230185	9	115196096	115249484	189	10	69145	1.568	0.058442	C9orf147
ENSG00000165185	9	115249127	115431677	422	42	71736	1.2137	0.11244	KIAA1958
ENSG00000148153	9	115446206	115480516	71	9	71518	0.14029	0.44421	INIP
ENSG00000148158	9	115513118	115643951	416	19	69550	-0.13447	0.55348	SNX30
ENSG00000119457	9	115641200	115653193	32	10	67652	-0.77347	0.78038	SLC46A2
ENSG00000136866	9	115800660	115819039	40	13	71207	1.3846	0.083087	ZFP37
ENSG00000136867	9	115913222	115926417	72	13	70739	-0.33488	0.63114	SLC31A2
ENSG00000119321	9	115923286	115983641	249	25	70604	-0.45285	0.67467	FKBP15
ENSG00000136868	9	115983808	116028674	152	22	69476	0.30965	0.37841	SLC31A1
ENSG00000176386	9	116018115	116037869	64	14	70303	0.97827	0.16397	CDC26
ENSG00000136875	9	116037623	116055185	65	13	71268	1.4487	0.073708	PRPF4
ENSG00000165188	9	116059373	116065656	22	5	71547	1.6956	0.044976	RNF183
ENSG00000148225	9	116075502	116102578	66	12	67983	0.8185	0.20653	WDR31
ENSG00000119411	9	116111821	116133513	133	16	69241	0.82476	0.20475	BSPRY
ENSG00000119431	9	116135699	116139279	28	7	61621	0.29304	0.38475	HDHD3
ENSG00000148218	9	116148597	116163613	43	14	67024	-0.70937	0.76095	ALAD
ENSG00000148229	9	116169515	116172952	6	2	74219	1.5205	0.064187	POLE3
ENSG00000157653	9	116172334	116191964	63	8	69752	1.4725	0.070441	C9orf43
