GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000196411	7	100400187	100425121	71	12	275488	-0.54699	0.70781	EPHB4
ENSG00000146828	7	100424442	100464631	88	18	275488	0.50268	0.30759	SLC12A9
ENSG00000087077	7	100464760	100471076	16	7	275488	0.54338	0.29344	TRIP6
ENSG00000087087	7	100472733	100486285	30	7	275488	0.25719	0.39852	SRRT
ENSG00000176125	7	100486346	100487339	2	1	275488	-0.70472	0.75951	UFSP1
ENSG00000087085	7	100487615	100494594	16	6	275488	0.52534	0.29967	ACHE
ENSG00000169894	7	100547187	100611118	16	4	275488	0.56306	0.2867	MUC3A
ENSG00000228273	7	100547257	100550424	5	3	275488	-0.32821	0.62862	MUC3A
ENSG00000205277	7	100612904	100662230	94	15	275488	-2.3159	0.98972	MUC12
ENSG00000169876	7	100663353	100702020	90	15	275488	-0.42098	0.66311	MUC17
ENSG00000169871	7	100728720	100735017	22	6	275488	0.56307	0.28669	TRIM56
ENSG00000106366	7	100770370	100782547	44	10	275488	-0.37449	0.64598	SERPINE1
ENSG00000106367	7	100797678	100804877	29	5	275488	-0.065236	0.52601	AP1S1
ENSG00000167011	7	100813774	100823557	46	9	275488	-0.78684	0.78431	NAT16
ENSG00000106384	7	100838288	100844302	11	3	275488	-0.016609	0.50663	MOGAT3
ENSG00000106397	7	100849258	100861701	27	8	275488	0.48764	0.3129	PLOD3
ENSG00000106400	7	100860949	100867471	19	4	275488	-1.2515	0.89462	ZNHIT1
ENSG00000106404	7	100875373	100882101	15	5	275488	-1.3578	0.91274	CLDN15
ENSG00000214253	7	100882739	100895597	44	5	275488	-0.42769	0.66556	FIS1
ENSG00000128581	7	100956975	100965104	40	9	275488	1.9351	0.026491	RABL5
ENSG00000106436	7	101256605	101272576	50	12	275488	-0.27404	0.60797	MYL10
ENSG00000257923	7	101458959	101927249	1183	60	275488	2.2625	0.011832	CUX1
ENSG00000160999	7	101928405	101962178	86	21	275488	2.0653	0.019446	SH2B2
ENSG00000128563	7	102004319	102067123	144	14	275488	1.2931	0.097991	PRKRIP1
ENSG00000160991	7	102073553	102097268	63	14	275488	2.2215	0.013159	ORAI2
ENSG00000160993	7	102096685	102105323	30	8	275488	1.1789	0.11922	ALKBH4
ENSG00000161036	7	102105376	102113615	44	8	275488	-0.38241	0.64892	LRWD1
ENSG00000005075	7	102113565	102119354	15	5	275488	0.24121	0.40469	POLR2J
ENSG00000205236	7	102222970	102283316	1	1	275488	1.4617	0.07191	RP11-514P8.6
ENSG00000222011	7	102389418	102449672	118	17	275488	1.1777	0.11945	FAM185A
ENSG00000161040	7	102453308	102715286	407	27	275488	1.6686	0.047601	FBXL13
ENSG00000128606	7	102553438	102585396	46	8	275488	2.0775	0.018876	LRRC17
ENSG00000170632	7	102715328	102740205	31	12	275488	2.3607	0.009121	ARMC10
ENSG00000161048	7	102740223	102790007	72	13	275488	1.4426	0.074564	NAPEPLD
ENSG00000105819	7	102937869	102969958	46	14	275488	1.6296	0.051597	PMPCB
ENSG00000105821	7	102952921	102985320	54	13	275488	1.571	0.058091	DNAJC2
ENSG00000161057	7	102984701	103009842	45	10	275488	0.87975	0.1895	PSMC2
ENSG00000170615	7	102993177	103086624	213	28	275488	0.81581	0.2073	SLC26A5
ENSG00000189056	7	103112231	103629963	2101	102	275488	-0.92432	0.82234	RELN
ENSG00000164815	7	103766788	103848495	238	18	275488	0.086289	0.46562	ORC5
ENSG00000187416	7	103969104	104549001	1792	99	275488	-1.1631	0.87761	LHFPL3
ENSG00000005483	7	104654626	104754808	150	12	275488	-1.7438	0.9594	KMT2E
ENSG00000135250	7	104751151	105039755	537	19	275488	-2.6846	0.99637	SRPK2
ENSG00000091127	7	105080108	105162714	270	30	275488	-1.9962	0.97704	PUS7
ENSG00000135249	7	105172532	105208124	73	10	275488	-0.36826	0.64366	RINT1
ENSG00000185055	7	105205567	105241322	87	17	275488	-0.4222	0.66356	EFCAB10
ENSG00000146776	7	105245514	105517050	761	99	275488	0.1558	0.4381	ATXN7L1
ENSG00000128536	7	105517242	105676877	592	76	275488	-0.37797	0.64727	CDHR3
ENSG00000008282	7	105730949	105753022	61	15	275488	0.48154	0.31507	SYPL1
ENSG00000105835	7	105888731	105926772	91	13	275488	0.71746	0.23655	NAMPT
ENSG00000253276	7	106297211	106301442	8	3	275488	0.92519	0.17743	CCDC71L
ENSG00000105851	7	106505723	106547590	74	16	275488	-2.5551	0.99469	PIK3CG
ENSG00000005249	7	106685094	106802256	272	18	275488	0.99398	0.16012	PRKAR2B
ENSG00000105856	7	106809406	106842974	58	6	275488	3.6241	0.00014499	HBP1
ENSG00000164597	7	106842000	107204959	748	20	275488	3.9173	4.4769e-05	COG5
ENSG00000172209	7	107110463	107116098	7	3	275488	3.8178	6.7323e-05	GPR22
ENSG00000105865	7	107203929	107218906	19	5	275488	2.4601	0.0069452	DUS4L
ENSG00000075790	7	107220422	107269615	76	11	275488	3.0205	0.0012618	BCAP29
ENSG00000091137	7	107301080	107358254	91	19	275488	0.21177	0.41615	SLC26A4
ENSG00000105879	7	107384142	107402112	36	7	275488	-0.46263	0.67818	CBLL1
ENSG00000091138	7	107405912	107443670	99	23	275488	-1.1094	0.86638	SLC26A3
ENSG00000091140	7	107531415	107572175	81	8	275488	-1.7288	0.95808	DLD
ENSG00000091136	7	107564244	107643700	190	35	275488	-0.77047	0.77949	LAMB1
ENSG00000091128	7	107663993	107770801	223	21	275488	-1.782	0.96263	LAMB4
ENSG00000091129	7	107788068	108097161	1105	45	275488	0.17926	0.42887	NRCAM
ENSG00000135241	7	108110866	108210110	243	25	275488	1.1582	0.12339	PNPLA8
ENSG00000177683	7	108194987	108210194	36	6	275488	1.5227	0.063914	THAP5
ENSG00000128590	7	108210012	108215294	10	3	275488	0.64994	0.25787	DNAJB9
ENSG00000269185	7	108540389	108540655	1	1	275488	0.28736	0.38692	FLJ00325
ENSG00000184903	7	110303110	111202573	1790	71	275488	-0.893	0.81407	IMMP2L
ENSG00000173114	7	110731062	110765510	57	8	275488	0.15948	0.43665	LRRN3
ENSG00000128512	7	111366166	111846466	1166	127	275488	0.87387	0.1911	DOCK4
ENSG00000198839	7	111846643	111983151	242	22	275488	1.418	0.078098	ZNF277
ENSG00000006652	7	112063023	112121072	204	25	275488	0.87212	0.19157	IFRD1
ENSG00000181016	7	112120908	112131117	36	11	275488	-1.0152	0.84499	LSMEM1
ENSG00000146802	7	112402437	112430647	45	9	275488	0.321	0.3741	TMEM168
ENSG00000164603	7	112459202	112579971	199	26	275488	0.57969	0.28106	C7orf60
ENSG00000164604	7	112718386	112727833	23	10	275488	-0.054676	0.5218	GPR85
ENSG00000214194	7	112756773	112758668	7	3	275488	0.73795	0.23027	LINC00998
ENSG00000236294	7	113091127	113091457	1	1	275488	-0.33487	0.63114	TSRM
ENSG00000154415	7	113516832	113715975	380	14	275488	-0.0016656	0.50066	PPP1R3A
ENSG00000128573	7	113726382	114333827	906	46	275488	0.091596	0.46351	FOXP2
ENSG00000135272	7	114562209	114659256	167	32	275488	0.99477	0.15992	MDFIC
ENSG00000105967	7	115575202	115799950	552	29	275488	-0.068869	0.52745	TFEC
ENSG00000135269	7	115850547	115898837	154	12	275488	-0.98082	0.83666	TES
ENSG00000105971	7	115927434	116148595	587	38	275488	-0.7056	0.75978	CAV2
ENSG00000105974	7	116164839	116201233	103	14	275488	-0.29528	0.61611	CAV1
ENSG00000105976	7	116312444	116438440	208	36	275488	-1.5109	0.93459	MET
ENSG00000198898	7	116451124	116562103	193	22	275488	-1.136	0.87203	CAPZA2
ENSG00000004866	7	116593292	116870157	417	50	275488	-0.063331	0.52525	ST7
ENSG00000214188	7	116593953	116738860	167	32	275488	-0.64316	0.73994	ST7-OT4
ENSG00000228368	7	116605900	116607526	2	1	275488	0.49492	0.31033	AC106873.4
ENSG00000105989	7	116916685	116963343	84	20	275488	-1.0969	0.86365	WNT2
ENSG00000154438	7	117003276	117068177	86	14	275488	-0.39296	0.65283	ASZ1
ENSG00000001626	7	117105838	117356025	415	25	275488	0.76523	0.22207	CFTR
ENSG00000077063	7	117350705	117514193	361	43	275488	0.42481	0.33549	CTTNBP2
ENSG00000128534	7	117824086	117832878	49	4	275488	0.065661	0.47382	NAA38
ENSG00000106013	7	117854727	117882785	66	8	275488	-0.10861	0.54325	ANKRD7
ENSG00000184408	7	119913722	120390385	966	46	275488	0.14091	0.44397	KCND2
ENSG00000106025	7	120427376	120498456	110	14	275488	-1.8073	0.96464	TSPAN12
ENSG00000071243	7	120590803	120617270	48	6	275488	0.38147	0.35143	ING3
ENSG00000106034	7	120628731	120937498	751	35	275488	-1.2045	0.8858	CPED1
ENSG00000002745	7	120965421	120981158	43	10	275488	-0.70859	0.76071	WNT16
ENSG00000196937	7	120988905	121036418	99	7	275488	-1.4253	0.92296	FAM3C
ENSG00000106278	7	121513143	121702090	448	34	275488	1.0265	0.15232	PTPRZ1
ENSG00000008311	7	121715701	121784334	126	17	275488	1.4541	0.072957	AASS
ENSG00000128610	7	121941448	121950745	22	8	275488	0.027032	0.48922	FEZF1
ENSG00000081803	7	121958481	122526813	1399	61	275488	0.95682	0.16933	CADPS2
ENSG00000188050	7	122337766	122339210	1	1	275488	1.1806	0.11888	RNF133
ENSG00000235631	7	122341718	122343021	2	1	275488	-0.56977	0.71558	RNF148
ENSG00000128519	7	122634759	122635754	2	1	275488	0.46316	0.32162	TAS2R16
ENSG00000081800	7	122753585	122840040	203	25	275488	0.32134	0.37398	SLC13A1
ENSG00000164675	7	123092454	123175131	128	16	275488	0.85804	0.19543	IQUB
ENSG00000128609	7	123177051	123198309	40	8	275488	0.75073	0.22641	NDUFA5
ENSG00000146809	7	123207064	123277951	165	20	275488	0.14419	0.44268	ASB15
ENSG00000170807	7	123295861	123304344	20	6	275488	-0.7692	0.77911	LMOD2
ENSG00000106299	7	123321989	123389121	158	15	275488	-0.77255	0.78011	WASL
ENSG00000106302	7	123469037	123517532	78	16	275488	-0.33253	0.63026	HYAL4
ENSG00000106304	7	123565286	123611468	120	19	275488	-1.0953	0.8633	SPAM1
ENSG00000234224	7	123670973	123673523	2	1	275488	-0.53262	0.70285	TMEM229A
ENSG00000170775	7	124386051	124405681	42	8	275488	1.7476	0.040264	GPR37
ENSG00000128513	7	124462440	124570037	294	8	275488	1.5284	0.063202	POT1
ENSG00000179603	7	126078652	126893348	2157	62	275488	-0.13025	0.55181	GRM8
ENSG00000048405	7	126986844	127071978	277	19	275488	1.0855	0.13884	ZNF800
ENSG00000179562	7	127220672	127233665	40	10	275488	1.7743	0.038009	GCC1
ENSG00000004059	7	127228399	127231759	10	3	275488	2.3961	0.008285	ARF5
ENSG00000106328	7	127231463	127242198	27	7	275488	0.72463	0.23434	FSCN3
ENSG00000106331	7	127250346	127255982	11	3	275488	0.68798	0.24573	PAX4
ENSG00000197157	7	127292234	127732661	699	32	275488	1.539	0.061904	SND1
ENSG00000128594	7	127667124	127672160	10	5	275488	1.9323	0.026659	LRRC4
ENSG00000174697	7	127881337	127897681	37	9	275488	-1.7553	0.9604	LEP
ENSG00000106344	7	127937738	127983962	112	15	275488	0.32143	0.37394	RBM28
ENSG00000224940	7	127990379	128001739	27	9	275488	0.66509	0.253	PRRT4
ENSG00000106348	7	128032331	128050306	59	14	275488	-0.057068	0.52275	IMPDH1
ENSG00000135245	7	128095903	128098472	6	3	275488	-0.24394	0.59636	HILPDA
ENSG00000165055	7	128116783	128146656	110	20	275488	-0.72307	0.76518	METTL2B
ENSG00000205085	7	128312342	128326929	53	8	275488	-0.18993	0.57532	FAM71F2
ENSG00000135248	7	128349115	128371797	96	19	275488	-1.0619	0.85586	FAM71F1
ENSG00000128595	7	128379346	128411861	83	8	275488	0.42467	0.33554	CALU
ENSG00000128617	7	128412545	128415844	12	4	275488	0.27632	0.39115	OPN1SW
ENSG00000128596	7	128430811	128462186	71	7	275488	-1.2243	0.88958	CCDC136
ENSG00000128591	7	128470431	128499328	67	13	275488	0.17906	0.42894	FLNC
ENSG00000128524	7	128502880	128505898	11	4	275488	-0.47777	0.68359	ATP6V1F
ENSG00000128604	7	128577666	128590089	42	11	275488	1.5327	0.062675	IRF5
ENSG00000064419	7	128594948	128695198	223	23	275488	1.3864	0.08282	TNPO3
ENSG00000158457	7	128784712	128808671	78	9	275488	2.1742	0.014844	TSPAN33
ENSG00000128602	7	128828713	128853386	86	16	275488	1.2603	0.10379	SMO
ENSG00000158467	7	128864864	129070052	423	27	275488	0.91531	0.18002	AHCYL2
ENSG00000128578	7	129074274	129128240	104	11	275488	1.6314	0.0514	STRIP2
ENSG00000240204	7	129142320	129152773	25	8	275488	1.3645	0.086211	SMKR1
ENSG00000106459	7	129251555	129396922	354	26	275488	-0.06786	0.52705	NRF1
ENSG00000186591	7	129470572	129592789	417	15	275488	-0.81373	0.7921	UBE2H
ENSG00000091732	7	129658126	129691291	103	10	275488	0.23733	0.4062	ZC3HC1
ENSG00000128607	7	129710350	129775560	163	19	275488	0.6729	0.2505	KLHDC10
ENSG00000146842	7	129804555	129847610	96	14	275488	1.1908	0.11687	TMEM209
ENSG00000165120	7	129847700	129856683	20	6	275488	0.9148	0.18015	SSMEM1
ENSG00000158516	7	129906667	129929638	63	9	275488	1.2558	0.1046	CPA2
ENSG00000128510	7	129932974	129964020	96	14	275488	0.53761	0.29542	CPA4
ENSG00000158525	7	129984630	130008571	98	14	275488	1.006	0.15721	CPA5
ENSG00000091704	7	130020180	130027955	17	4	275488	-1.2098	0.88682	CPA1
ENSG00000106477	7	130033612	130082274	110	18	275488	0.15973	0.43655	CEP41
ENSG00000106484	7	130126012	130146133	41	10	275488	0.76813	0.22121	MEST
ENSG00000158623	7	130146089	130353598	237	24	275488	0.51585	0.30298	COPG2
ENSG00000213265	7	130353488	130372268	46	10	275488	0.016908	0.49326	TSGA13
ENSG00000174595	7	130417401	130418888	6	2	275488	1.0724	0.14176	KLF14
ENSG00000128585	7	130794855	131181395	972	93	275488	-1.0347	0.8496	MKLN1
ENSG00000128567	7	131185021	131242976	184	39	275488	-1.6131	0.94664	PODXL
ENSG00000221866	7	131808091	132333447	1547	122	275488	1.0079	0.15676	PLXNA4
ENSG00000183470	7	132333553	132413528	188	25	275488	-0.39093	0.65208	AC009365.3
ENSG00000106554	7	132469629	132766848	565	22	275488	2.0454	0.020406	CHCHD3
ENSG00000131558	7	132937829	133751342	1414	33	275488	1.605	0.054247	EXOC4
ENSG00000155530	7	133812052	133949343	347	11	275488	0.94839	0.17147	LRGUK
ENSG00000205060	7	133974084	134001803	77	3	275488	0.1092	0.45652	SLC35B4
ENSG00000085662	7	134127102	134144036	34	9	275488	-0.33317	0.6305	AKR1B1
ENSG00000198074	7	134212344	134226160	54	8	275488	-0.13466	0.55356	AKR1B10
ENSG00000227471	7	134233888	134264627	97	11	275488	1.0012	0.15836	AKR1B15
ENSG00000172331	7	134331560	134364565	115	7	275488	-0.33274	0.63034	BPGM
ENSG00000122786	7	134429003	134655479	606	49	275488	-0.55875	0.71183	CALD1
ENSG00000146856	7	134671259	134832715	356	12	275488	-0.76598	0.77816	AGBL3
ENSG00000122783	7	134777115	134855547	204	10	275488	-0.70002	0.75804	C7orf49
ENSG00000146859	7	134832824	134850967	47	3	275488	-0.69615	0.75683	TMEM140
ENSG00000105875	7	134868590	134896316	84	5	275488	0.8155	0.20739	WDR91
ENSG00000146857	7	134916731	134943244	43	5	275488	-1.0734	0.85845	STRA8
ENSG00000080802	7	135046547	135194875	251	31	275488	-2.3881	0.99153	CNOT4
ENSG00000155561	7	135242667	135333505	387	16	275488	1.1861	0.11779	NUP205
ENSG00000243317	7	135347244	135378166	103	17	275488	0.7542	0.22536	C7orf73
ENSG00000164707	7	135365985	135414006	149	18	275488	1.127	0.12988	SLC13A4
ENSG00000189320	7	135413096	135433594	60	12	275488	-0.2147	0.585	FAM180A
ENSG00000105887	7	135611509	135662101	141	20	275488	-0.84577	0.80116	MTPN
ENSG00000236338	7	135611542	135613214	1	1	275488	-0.56426	0.71371	AC015987.2
ENSG00000181072	7	136553416	136705002	441	33	275488	-0.5823	0.71982	CHRM2
ENSG00000105894	7	136912088	137028611	325	44	275488	0.16631	0.43396	PTN
ENSG00000157680	7	137065783	137531838	853	68	275488	2.8251	0.002363	DGKI
ENSG00000182158	7	137559725	137686813	320	38	275488	0.49805	0.30922	CREB3L2
ENSG00000122787	7	137687070	137802732	290	26	275488	0.01577	0.49371	AKR1D1
ENSG00000122779	7	138145079	138274738	211	25	275488	-1.0197	0.84606	TRIM24
ENSG00000157703	7	138279030	138386097	383	55	275488	-2.1493	0.98419	SVOPL
ENSG00000105929	7	138391040	138484305	378	53	275488	-0.6082	0.72847	ATP6V0A4
ENSG00000214128	7	138482695	138522846	110	12	275488	0.11057	0.45598	TMEM213
ENSG00000122778	7	138516126	138666064	480	45	275488	-0.023398	0.50933	KIAA1549
ENSG00000146858	7	138710452	138720775	41	4	275488	1.4524	0.073201	ZC3HAV1L
ENSG00000105939	7	138728266	138794465	183	23	275488	-0.13027	0.55182	ZC3HAV1
ENSG00000105948	7	138818490	138876732	128	7	275488	-1.4428	0.92547	TTC26
ENSG00000157741	7	138915102	138992982	118	15	275488	0.251	0.40091	UBN2
ENSG00000164898	7	139024203	139031065	21	3	275488	0.023607	0.49058	C7orf55
ENSG00000146963	7	139025105	139108198	272	8	275488	0.11446	0.45444	C7orf55-LUC7L2
ENSG00000269955	7	139026106	139107345	266	8	275488	0.11275	0.45511	LUC7L2
ENSG00000188883	7	139137436	139168458	127	16	275488	-0.20456	0.58104	KLRG2
ENSG00000236279	7	139208602	139229730	28	5	275488	-1.8456	0.96752	CLEC2L
ENSG00000064393	7	139246316	139477577	441	47	275488	2.8776	0.0020034	HIPK2
ENSG00000059377	7	139476850	139720125	584	77	275488	2.1512	0.01573	TBXAS1
ENSG00000059378	7	139723544	139763521	151	22	275488	0.17111	0.43207	PARP12
ENSG00000006459	7	139784546	139876835	225	18	275488	-0.18097	0.5718	KDM7A
ENSG00000157800	7	139993493	140104233	427	45	275488	-0.55348	0.71003	SLC37A3
ENSG00000146955	7	140103843	140126050	89	20	275488	-0.51352	0.69621	RAB19
ENSG00000133606	7	140152840	140179369	72	6	275488	0.52013	0.30149	MKRN1
ENSG00000146966	7	140218220	140373793	350	28	275488	-0.19545	0.57748	DENND2A
ENSG00000133597	7	140372953	140396061	41	6	275488	0.42095	0.3369	ADCK2
ENSG00000090266	7	140390577	140422590	58	7	275488	0.35444	0.36151	NDUFB2
ENSG00000157764	7	140419127	140624564	334	14	275488	-0.32387	0.62698	BRAF
ENSG00000090263	7	140705854	140715028	24	7	275488	0.10894	0.45662	MRPS33
ENSG00000261115	7	140774032	141180180	970	88	275488	0.50565	0.30655	TMEM178B
ENSG00000006530	7	141250989	141355044	154	12	275488	-1.3529	0.91196	AGK
ENSG00000257093	7	141356528	141401953	87	11	275488	-1.139	0.87264	KIAA1147
ENSG00000214102	7	141408153	141431071	37	4	275488	-0.33762	0.63218	WEE2
ENSG00000106028	7	141438121	141487722	117	4	275488	0.77213	0.22002	SSBP1
ENSG00000127362	7	141463897	141464997	2	1	275488	0.63233	0.26359	TAS2R3
ENSG00000127364	7	141478242	141479235	3	1	275488	0.85793	0.19546	TAS2R4
ENSG00000127366	7	141490017	141491166	4	2	275488	1.7548	0.039651	TAS2R5
ENSG00000165076	7	141536086	141541287	28	3	275488	0.35589	0.36096	PRSS37
ENSG00000257335	7	141607613	141806547	410	58	275488	1.2877	0.098926	MGAM
ENSG00000258227	7	141627157	141646807	54	7	275488	0.83968	0.20054	CLEC5A
ENSG00000257138	7	141672431	141673573	3	1	275488	1.0233	0.15309	TAS2R38
ENSG00000257743	7	141811549	141922124	347	42	275488	1.4768	0.069866	RP11-1220K2.2
ENSG00000258223	7	141951963	141957878	34	6	275488	0.38422	0.35041	PRSS58
ENSG00000270672	7	142374104	142375550	7	2	275488	-1.1099	0.86647	MTRNR2L6
ENSG00000204983	7	142457319	142460923	3	1	275488	-0.29888	0.61749	PRSS1
ENSG00000106123	7	142552792	142568847	42	9	275488	0.01602	0.49361	EPHB6
ENSG00000165125	7	142568956	142583507	50	3	275488	0.66035	0.25451	TRPV6
ENSG00000127412	7	142605267	142630905	75	8	275488	0.7646	0.22225	TRPV5
ENSG00000165131	7	142636440	142637955	5	1	275488	0.4306	0.33338	C7orf34
ENSG00000197993	7	142638201	142659768	53	8	275488	-0.49464	0.68957	KEL
ENSG00000179468	7	142723245	142724282	1	1	275488	0.21827	0.41361	OR9A2
ENSG00000225781	7	142749417	142750444	5	2	275488	0.74185	0.22909	OR6V1
ENSG00000159763	7	142829170	142836839	18	4	275488	0.30603	0.37979	PIP
ENSG00000221937	7	142919130	142920162	1	1	275488	-1.2563	0.89549	TAS2R40
ENSG00000197448	7	142941186	142967947	17	10	275488	0.002881	0.49885	GSTK1
ENSG00000178826	7	142977050	142985141	4	2	275488	-0.033085	0.5132	TMEM139
ENSG00000106144	7	142985308	143004789	20	8	275488	-0.51044	0.69513	CASP2
ENSG00000188037	7	143013219	143049176	115	21	275488	1.5822	0.056798	CLCN1
ENSG00000159784	7	143050493	143059863	14	7	275488	0.55763	0.28855	FAM131B
ENSG00000159840	7	143078173	143088204	31	10	275488	0.5487	0.2916	ZYX
ENSG00000146904	7	143087382	143105985	46	14	275488	0.39198	0.34754	EPHA1
ENSG00000185899	7	143140546	143141502	2	1	275488	0.11587	0.45388	TAS2R60
ENSG00000221855	7	143174966	143175889	4	2	275488	-1.2167	0.88814	TAS2R41
ENSG00000170379	7	143318043	143427502	11	4	275488	-0.32153	0.62609	FAM115C
ENSG00000198420	7	143548468	143599291	38	8	275488	-1.9124	0.97209	FAM115A
ENSG00000221910	7	143632259	143633372	7	2	275488	-0.981	0.8367	OR2F2
ENSG00000213215	7	143657027	143658108	3	1	275488	-0.14736	0.55858	OR2F1
ENSG00000221813	7	143701022	143702068	2	1	275488	0.26214	0.39661	OR6B1
ENSG00000221836	7	143747461	143748473	4	1	275488	-2.2698	0.98839	OR2A5
ENSG00000221933	7	143771275	143772288	4	2	275488	-2.1084	0.9825	OR2A25
ENSG00000221858	7	143792141	143793186	2	1	275488	0.57522	0.28257	OR2A12
ENSG00000221989	7	143806607	143807657	4	2	275488	-0.047971	0.51913	OR2A2
ENSG00000221938	7	143826151	143827162	2	1	275488	0.10464	0.45833	OR2A14
ENSG00000213214	7	143883176	143991230	2	1	275488	1.1661	0.1218	ARHGEF35
ENSG00000243896	7	143955700	143956815	1	1	275488	0.29424	0.38429	OR2A7
ENSG00000050327	7	144052381	144077725	9	2	275488	1.8131	0.03491	ARHGEF5
ENSG00000106410	7	144094333	144107320	36	4	275488	2.8695	0.0020558	NOBOX
ENSG00000196511	7	144149034	144533488	1086	65	275488	0.38078	0.35168	TPK1
ENSG00000174469	7	145813453	148118090	8305	301	275488	-0.18289	0.57256	CNTNAP2
ENSG00000170279	7	148287657	148312952	83	18	275488	-1.6825	0.95377	C7orf33
ENSG00000055130	7	148395006	148498128	244	23	275488	1.1164	0.13212	CUL1
ENSG00000106462	7	148504475	148581413	153	20	275488	1.7017	0.044403	EZH2
ENSG00000155660	7	148700154	148725733	68	6	275488	0.49316	0.31095	PDIA4
ENSG00000197362	7	148766735	148787874	48	10	275488	1.1882	0.11737	ZNF786
ENSG00000204947	7	148799876	148823438	60	8	275488	1.5838	0.056616	ZNF425
ENSG00000197024	7	148823508	148880116	174	13	275488	1.3812	0.083614	ZNF398
ENSG00000170265	7	148892577	148923339	104	15	275488	1.749	0.040145	ZNF282
ENSG00000170260	7	148936742	148952700	45	11	275488	0.28724	0.38696	ZNF212
ENSG00000204946	7	148959262	148994393	118	19	275488	-0.27039	0.60657	ZNF783
ENSG00000196453	7	149128454	149158214	59	8	275488	0.075193	0.47003	ZNF777
ENSG00000181220	7	149169885	149194908	39	5	275488	-1.1065	0.86575	ZNF746
ENSG00000133619	7	149411872	149431664	57	6	275488	0.7895	0.21491	KRBA1
ENSG00000181444	7	149461271	149470568	32	8	275488	-0.33102	0.62969	ZNF467
ENSG00000106479	7	149535456	149564568	54	11	275488	-0.83841	0.7991	ZNF862
ENSG00000171130	7	149570057	149577784	36	5	275488	-0.26105	0.60297	ATP6V0E2
ENSG00000106526	7	149941005	150020814	184	20	275488	2.0628	0.019568	ACTR3C
ENSG00000127399	7	150019728	150035239	38	2	275488	0.63415	0.26299	LRRC61
ENSG00000188707	7	150026938	150029808	4	1	275488	0.29548	0.38381	ZBED6CL
ENSG00000106538	7	150035408	150038763	11	2	275488	1.3879	0.082584	RARRES2
ENSG00000214022	7	150065278	150071133	16	2	275488	0.95868	0.16886	REPIN1
ENSG00000196456	7	150065879	150109558	118	17	275488	-0.35849	0.64001	ZNF775
ENSG00000171115	7	150147718	150176480	34	6	275488	-0.12555	0.54996	GIMAP8
ENSG00000179144	7	150211918	150218161	25	7	275488	0.88531	0.188	GIMAP7
ENSG00000133574	7	150264365	150271041	16	4	275488	0.24526	0.40313	GIMAP4
ENSG00000133561	7	150322463	150329473	19	5	275488	1.8401	0.032875	GIMAP6
ENSG00000106560	7	150382785	150390729	19	6	275488	1.4852	0.068745	GIMAP2
ENSG00000213203	7	150413645	150421372	22	7	275488	1.2556	0.10462	GIMAP1
ENSG00000196329	7	150419341	150447121	89	11	275488	1.1287	0.1295	GIMAP5
ENSG00000106565	7	150488373	150498448	44	11	275488	-0.64355	0.74007	TMEM176B
ENSG00000002933	7	150497491	150502208	30	6	275488	-0.41178	0.65975	TMEM176A
ENSG00000002726	7	150521715	150558592	181	17	275488	-0.12199	0.54855	AOC1
ENSG00000055118	7	150642049	150675403	78	13	275488	-0.62886	0.73528	KCNH2
ENSG00000164867	7	150688083	150711676	52	12	275488	-0.58904	0.72208	NOS3
ENSG00000181652	7	150709297	150721586	22	9	275488	-0.20836	0.58252	ATG9B
ENSG00000197150	7	150725510	150744869	51	10	275488	-0.82209	0.79449	ABCB8
ENSG00000213199	7	150745379	150749843	8	5	275488	-1.2826	0.90018	ASIC3
ENSG00000164885	7	150750899	150755617	11	4	275488	-0.79536	0.7868	CDK5
ENSG00000164889	7	150754297	150773614	54	12	275488	-0.91814	0.82073	SLC4A2
ENSG00000164896	7	150773711	150777953	4	2	275488	-0.97334	0.83481	FASTK
ENSG00000164897	7	150778167	150780633	3	2	275488	-0.69857	0.75759	TMUB1
ENSG00000133612	7	150782918	150841523	156	22	275488	-2.4277	0.9924	AGAP3
ENSG00000164900	7	150845676	150871832	52	10	275488	-0.80894	0.79072	GBX1
ENSG00000146926	7	150872785	150884919	36	7	275488	-0.28931	0.61383	ASB10
ENSG00000033050	7	150904923	150924316	72	11	275488	-1.2804	0.8998	ABCF2
ENSG00000033100	7	150929575	150935908	15	3	275488	-0.46461	0.6789	CHPF2
ENSG00000082014	7	150935850	150974982	116	21	275488	-0.096536	0.53845	SMARCD3
ENSG00000013374	7	151038785	151075535	149	27	275488	-0.25657	0.60124	NUB1
ENSG00000187260	7	151072995	151107813	132	32	275488	-1.1247	0.86964	WDR86
ENSG00000127377	7	151125921	151137899	31	9	275488	-0.0020707	0.50083	CRYGN
ENSG00000106615	7	151163098	151217206	96	11	275488	1.3199	0.093435	RHEB
ENSG00000106617	7	151253197	151574210	1151	140	275488	-0.35085	0.63715	PRKAG2
ENSG00000106648	7	151653464	151717019	247	31	275488	-0.67034	0.74868	GALNTL5
ENSG00000178234	7	151722759	151819425	155	11	275488	0.92306	0.17799	GALNT11
ENSG00000055609	7	151832010	152133090	371	16	275488	0.44327	0.32878	KMT2C
ENSG00000196584	7	152341864	152373250	90	14	275488	0.90549	0.1826	XRCC2
ENSG00000133627	7	152456834	152552463	220	25	275488	0.056765	0.47737	ACTR3B
